rowid,id,code,name,address,contact,phone
1332,1332,14030102,山西博丰会计师事务所有限公司,阳泉市北大街35号17号粮食局楼综合楼,张静媛,0353-2023851
1333,1333,14030103,山西嘉盛会计师事务所有限公司,山西省阳泉市城区新建路92号,余潇,0353-2013700
1334,1334,14030104,盂县永信联合会计师事务所,盂县新建路矿机厂门市楼四层,张安祥,0353-8099660
1335,1335,14030105,山西嘉昶会计师事务所（普通合伙）,太原高新区晋阳街南二条三恒煤化工研发中心B座5层501室,史建国,17703534858
1336,1336,14030106,阳泉嘉瑞会计师事务所（普通合伙）,阳泉市城区南大街88号,张瑞田,0353-3305988
1337,1337,14040005,山西财兴会计师事务所(普通合伙),长治市长兴中路565号（粮食大厦三楼）,陈小平,0355-2029628
1338,1338,14040006,山西财智会计师事务所(普通合伙),长治市太行西街长治商务大厦C座1304号,牛思思,0355-2090011
1339,1339,14040105,山西勤信会计师事务所有限公司,长治市长兴北路212号盛德大厦A座6层西侧,何广居,0355-3021726 13327552659
1340,1340,14040107,山西省长治市财诚会计师事务所有限公司,长治市太行东街168号永盛大厦4层,赵六斤,0355-2020293
1341,1341,14040108,山西永义会计师事务所有限公司,长治市捉马东大街19号盛德世家B座503室,秦乃林,0355-2051929
1342,1342,14040109,长治长审会计师事务所有限公司,长治市太行西街406号中央商务大厦A座701室,张燕,0355-6018539
1343,1343,14040110,长治宏信审计事务所有限公司,长治县民生大厦,方建山,0355-5605842
1344,1344,14040111,长治经纬会计师事务所有限公司,长治市太行西街丰盛巷28号,安改仙,0355-2088388
1345,1345,14040112,襄垣中信会计师事务所有限公司,襄垣县新建西街63号海川商务楼,刘永旺,0355-7293980
1346,1346,14040115,潞城隆达会计师事务所有限公司,潞城市中华西街155号,于惠芬,0355-6763719
1347,1347,14040117,山西屯留恒信审计事务所有限公司,山西省屯留县麟绛东大街103号,四季强,0355-7522078
1348,1348,14040119,长治隆鑫会计师事务所有限公司,长治市委邮政一所263信箱,田富贵,0355-2117735
1349,1349,14040120,山西沁县欣源会计师事务（所）有限公司,沁县沁州中路29号,曹向梅,0355-7027808
1350,1350,14040121,沁源太岳审计事务所有限公司,沁源县沁河镇北园街,胡福平,0355-7836312
1351,1351,14040122,山西晋才会计师事务所有限公司,长治市紫金东街350号永盛紫金大厦B座15层,梁宇英,13835583449
1352,1352,14040123,长治中瑞会计师事务所有限公司,长治市太行东街231号,冯彦波,0355-2046252
1353,1353,14040124,武乡光正联合会计师事务所,武乡县迎宾街51号,张留堂,0355-6388682
1354,1354,14050005,晋城晟达会计师事务所,沁水县新建西街112号中行沁水支行五楼,徐晓霞,0356-7027112
1355,1355,14050006,晋城宇健会计师事务所（普通合伙）,91140522680219259F晋城市阳城县凤城镇下李丘村银通大厦写字楼11层06号,刘晋芝,0356-4237148
1356,1356,14050007,晋城祥远会计师事务所,晋城市红星西街526号红星科教大厦215号,张爱国,0356-2023351
1357,1357,14050008,晋城创晖联合会计师事务所,晋城市文昌东街265号,段新燕,0356-2025360
1358,1358,14050009,晋城允智会计师事务所（普通合伙）,晋城市凤城路518号泰昌社区综合楼319室,闫瑞青,0356-2135833
1359,1359,14050010,晋城聚成联合会计师事务所（普通合伙）,山西省晋城市城区迎宾街492号七楼710室,闫社利,0356-2058995
1360,1360,14050011,晋城彤祥联合会计师事务所（普通合伙）,晋城市城区白水西街888号方程国际1213,刘宁宁,0356-6962611
1361,1361,14050124,高平永光会计师事务所有限公司,高平市泫氏东街南城办事处南赵庄村委七楼,马新平,0356-5223273
1362,1362,14050125,晋城泰源会计师事务所有限公司,"晋城市凤台东街197号大千大厦313,310",王晋学,0356-2051963
1363,1363,14050126,晋城华清会计师事务所有限公司,阳城县凤城镇下李丘村银通大厦7楼705室,上官菊萍,0356-4238789
1364,1364,14050127,晋城定坤会计师事务所（普通合伙）,山西省晋城市红星街晋城国贸中心A座1801-3号,刘党定,0356-2054127 13934311508
1365,1365,14050128,晋城华放会计师事务所有限公司,晋城市文昌东街望川楼社区828号,王俊峰,0356-6962833
1366,1366,14050129,晋城安利信会计师事务所有限公司,阳城县城新阳西街,赵树宏,0356-6923611
1367,1367,14050131,山西晋城陈明会计师事务所（有限公司）,晋城市凤台西路街1002号(瑞信大厦A座508、509),陈雪琴,18003564848
1368,1368,14050132,泽州正达会计师事务所有限公司,晋城泽州北路泽州县煤炭局七楼,吴德华,0356-2031754
1369,1369,14050134,高平广信联合会计师事务所,高平市丹河南路73号,李冲,0356-5236575
1370,1370,14050135,山西恒盛会计师事务所（普通合伙）,晋城市城区白水西街888号方程国际大厦15楼1512室,任会文,0356-6965185
1371,1371,14050136,晋城国锐联合会计师事务所,晋城市开发区凤台东街2299号(合聚大厦21层2105室),徐登岭,0356-2336507
1372,1372,14050137,晋城正兴会计师事务所,晋城市新华巷353号西巷社区居委会办公楼三层,郭素枝,0356-4220396
1373,1373,14050138,晋城乐帮会计师事务所（普通合伙）,晋城市城区西上庄庞圪塔村北金凤小区17号楼,马建华,0356-2132287
1374,1374,14050139,晋城华铭会计师事务所（普通合伙）,140501360003,田二凯,0356-2137829
1375,1375,14050140,晋城诚超会计师事务所（普通合伙）,山西省晋城市城区上辇街239号晋城市高级技工学校综合实训楼901室,苏赟,0356-2313555
1376,1376,14050141,晋城昱华会计师事务所（普通合伙）,晋城市沁水县城新建西街87号,李文彬,0356-8060059
1377,1377,14050142,晋城睿捷会计师事务所（普通合伙）,山西省晋城市城区白水西街888号方程国际22楼2210室,郭晋瑞,13700569160
1378,1378,14050143,晋城致锐会计师事务所（普通合伙）,山西省晋城市城区红星西街1955号底商住宅楼2单元601号,朱丽娜,13593333435
1379,1379,14050144,晋城众远会计师事务所（普通合伙）,山西省晋城市城区西环路东侧金厦西苑10号楼2单元501,史志忠,13935692235
1380,1380,14060005,山西开盛会计师事务所有限公司,朔州市民福蔬菜果品市场A－13号商铺,赵建松,0349-2288971
1381,1381,14060134,朔州华杰会计师事务所有限公司,朔州市建设路7号(逸园大厦7层721室),谭福金,0349-2226256
1382,1382,14060136,山西小河会计师事务所有限公司,朔州怀仁县小河家园1号楼5号门市,范录,13513698962
1383,1383,14060141,朔州三益会计师事务所有限公司,右玉县地税局东20米,王存英,0349-8035471
1384,1384,14060227,朔州晨祥会计师事务所（普通合伙）,山西省朔州市古北街桃园小区2号楼3单元401室,张贵文,0349-2226060
1385,1385,14060228,山西方晟会计师事务所（普通合伙）,朔州市开发区政务大厅东侧恒晟大厦19层,巩文忠,13934960101
1386,1386,14060229,山西千里目会计师事务所（普通合伙）,山西省朔州市开发区振华东街汽配城小区A-1#312,关珍,18403403229
1387,1387,14070005,山西禾谱华会计师事务所有限公司,晋中市榆次区蕴华街97号佳地商务楼1幢五层501室,刘金萍,0354-3036606
1388,1388,14070006,山西华昌泰会计师事务所（普通合伙）,山西省晋中市榆次区锦纶路251号（云清商务大厦）第1幢1单元1403号,张建平,13934089790
1389,1389,14070007,山西榆晋共济会计师事务所有限公司,山西省晋中市榆次区迎宾街14号天星商务楼三层,曲国栋,0354-3028446
1390,1390,14070148,忻州秀容会计师事务所有限公司,忻州市忻府区七一南路闫家巷0146丘001,徐铭泽,15034487491
1391,1391,14070150,忻州永琛会计师事务所有限公司,忻州市公园东街恒隆帝景小区2幢1单元1层002东商,邢心安,0350-3066754
1392,1392,14070154,宁武汾源会计师事务所有限公司,宁武县凤凰东街豪德园区,吴世清,0350-4728619
1393,1393,14070226,繁峙新兴联合会计师事务所,繁峙县财政大楼四楼,姚艾,13835008665
1394,1394,14070227,忻州华通会计师事务所有限责任公司,忻州市长征中街10号,李青莲,0350-3155499
1395,1395,14070228,山西定立会计师事务所（普通合伙）,山西省晋中市榆次区安宁大街290号晋中深国投印象城写字楼1幢0单元9层0907号,要转丽,0354-3266832
1396,1396,14070229,晋中民生会计师事务所（普通合伙）,山西省晋中市榆次区正太北街77号1-305,高明生,13015438083
1397,1397,14070230,晋中煜丰会计师事务所（普通合伙）,山西省晋中市榆次区东三角巷39号1幢1单元2层203室,高红霞,15935400395
1398,1398,14070231,山西千华会计师事务所（普通合伙）,山西省晋中市山西示范区晋中开发区汇通产业园区安宁大街695号汇通财富中心10层1013室,罗晓燕,15835400083
1399,1399,14080005,运城诚惠达会计师事务所,山西省运城市盐湖区人民北路伊丰苑小区1幢2单元101号,高翔,13111199606、0359-2063668
1400,1400,14080006,山西晋彤会计师事务所有限公司,闻喜县太风东路德润大厦（工商局对面）2号楼11号商铺,宋美莲,0359-7027980
1401,1401,14080158,山西晋中方圆会计师事务所有限公司,山西省晋中市榆次区东顺城街25号,赵永利,0354-2021301
1402,1402,14080165,晋中兴元会计师事务所有限公司,山西省晋中市榆次区汇通北路89号山西安装公司306室,于晋江,0354-3060929 15803444976
1403,1403,14080166,山西中和诚信会计师事务所有限公司,介休市新华北街140号,赵承桂,0354-7239057
1404,1404,14080168,灵石立达会计师事务所有限公司,灵石县凤凰新城D栋2单元202室,景铁雄,0354-7613274
1405,1405,14080169,山西太谷中信会计师事务所有限公司,太谷县西关道38号,史建青,0354-6266576
1406,1406,14080172,山西智峰会计师事务所有限公司,晋中榆次区菜园南街37号,庞卫东,0354--3363901 13327441031
1407,1407,14080175,山西正泰会计师事务所有限公司,灵石县翠峰街18号(工商局二楼),梁建萍,0354-7621775
1408,1408,14080177,晋中政润会计师事务所(普通合伙),山西省晋中市榆次区新建北路207号,霍淑芳,15525127779
1409,1409,14080178,运城和谨信会计师事务所（普通合伙）,运城市盐湖区河东路学府嘉园23幢9层901号,万彩琴,13835925821
1410,1410,14080179,山西百圣会计师事务所（普通合伙）,山西省运城市盐湖区河东东街汇鑫大厦1788,薛红波,13700598281
1411,1411,14090005,山西德升耀会计师事务所（普通合伙）,太原市迎泽区并州南路33号3幢1单元2704号,郭占庭,0350-7239867
1412,1412,14090006,山西嘉禾信会计师事务所有限公司,太原市万柏林区长风西街50号晋联国际中心1301号,李彦宏,0351-6693336
1413,1413,14090176,山西吕梁诚信会计师事务所有限公司,山西省吕梁市离石区城镇中学南侧（丽景街7号）,张俊娥,0358-8224062
1414,1414,14090177,吕梁天信会计师事务所有限公司,孝义市中阳楼街道金晖盛世风情51号,张金成,0358-7621652
1415,1415,14090180,山西晋文会计师事务所有限公司,文水县南关街审计大楼,赵海仙,0358-3016283
1416,1416,14090182,山西交城信达审计事务所有限公司,交城县天宁街1号,梁建新,13935826072
1417,1417,14090184,山西正德会计师事务所有限公司,离石市吕梁地委大院外事办四楼10号楼,毛小涛,0358-8224736
1418,1418,14090185,汾阳正大会计师事务所有限公司,汾阳市西河路交警队南农行院内,田进芸,0358-7333012
1419,1419,14090188,山西宝通会计师事务所有限公司,山西省文水县城内东街友谊东巷2号,成宝琴,0358-3023225
1420,1420,14100005,临汾安和信会计师事务所有限公司,临汾市洪洞县玉峰东大街泰林交电城45hao,吕红联,13934342861
1421,1421,14100187,临汾博新会计师事务所有限责任公司,临汾市体育南街92号三层,李春霞,0357-2226006
1422,1422,14100188,山西华信永利会计师事务所有限公司,山西省临汾市尧都区木材巷四通大院南门,崔飞元,0357-8890001 18534146669
1423,1423,14100189,临汾华兴会计师事务所有限公司,临汾市经济技术开发区河汾路中段广奇财富中心C座7层D户,杜张华,0357-3988398
1424,1424,14100190,临汾华阳会计师事务所有限公司,临汾市财神楼中街3号,高鲜梅,0357-2019924
1425,1425,14100191,山西瑞明会计师事务所有限公司,太原市杏花岭区桃园北路203号1幢8号,王得源,15934113829
1426,1426,14100192,山西秉德会计师事务所有限公司,山西省太原市晋源区晋祠路二段161号兰亭御湖城24幢2单元2005号,段小俊,13623679900
